product,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,price,lead-time,backlog,quantity_on_hand
118070,59.0,70.0,90.0,78.0,55.0,86.0,117.0,96.0,109.0,164.0,88.0,98.0,131.0,101.0,146.0,50.0,93.0,80.0,81.65240740740741,1,5,1642
118071,0.0,0.0,3.0,1.0,0.0,10.0,4.0,23.0,4.0,5.0,3.0,5.0,4.0,1.0,9.0,6.0,15.0,5.0,95.94,3,4,2025
118072,10.0,11.0,9.0,7.0,14.0,8.0,14.0,43.0,2.0,15.0,21.0,16.0,17.0,14.0,25.0,9.0,30.0,5.0,75.484,7,10,2967
118073,0.0,1.0,30.0,14.0,26.0,63.0,16.0,50.0,15.0,33.0,21.0,18.0,108.0,30.0,51.0,15.0,34.0,19.0,94.55133333333333,7,5,1785
118074,0.0,1.0,7.0,1.0,7.0,11.0,14.0,7.0,19.0,3.0,1.0,7.0,2.0,10.0,6.0,8.0,1.0,4.0,135.3125,3,4,336
118124,5.0,12.0,10.0,9.0,4.0,14.0,9.0,15.0,19.0,13.0,19.0,14.0,19.0,12.0,11.0,11.0,16.0,12.0,71.115,6,7,2828
118211,77.0,87.0,7.0,3.0,1.0,0.0,0.0,9.0,15.0,7.0,11.0,3.0,0.0,26.0,15.0,1.0,0.0,1.0,22.99,7,5,2791
118273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49,1,10,2792
118274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49,3,5,946
118341,30.0,32.0,46.0,17.0,30.0,46.0,29.0,11.0,5.0,30.0,29.0,25.0,30.0,8.0,0.0,4.0,4.0,0.0,18.002499999999998,3,10,2819
118346,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,1,7,1181
118352,25.0,29.0,24.0,22.0,23.0,14.0,8.0,13.0,27.0,82.0,146.0,104.0,112.0,89.0,101.0,72.0,80.0,92.0,26.348,7,1,3092
118406,68.0,96.0,105.0,73.0,153.0,135.0,146.0,145.0,234.0,130.0,151.0,105.0,69.0,78.0,98.0,136.0,204.0,97.0,43.00413043478261,10,2,2810
118444,148.0,72.0,304.0,165.0,679.0,650.0,890.0,677.0,162.0,547.0,1258.0,363.0,1033.0,119.0,97.0,62.0,57.0,13.0,12.481538461538463,6,8,2765
118445,128.0,95.0,355.0,263.0,752.0,1021.0,618.0,191.0,139.0,125.0,298.0,409.0,1339.0,1369.0,281.0,210.0,36.0,127.0,22.877636363636363,5,2,3027
118451,13.0,9.0,15.0,12.0,33.0,17.0,14.0,30.0,20.0,17.0,20.0,32.0,25.0,20.0,22.0,11.0,7.0,8.0,39.99,3,3,281
118466,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,2,5,2830
118587,31.0,40.0,46.0,54.0,104.0,94.0,103.0,101.0,65.0,73.0,87.0,81.0,56.0,101.0,103.0,113.0,15.0,159.0,49.89184210526316,3,3,1397
118620,1385.0,1252.0,2374.0,1203.0,1455.0,2252.0,1382.0,971.0,452.0,364.0,1050.0,1217.0,1312.0,1740.0,2797.0,1877.0,1801.0,3729.0,12.291245914443644,3,1,650
118621,111.0,335.0,310.0,216.0,240.0,482.0,317.0,179.0,106.0,221.0,456.0,420.0,468.0,332.0,788.0,251.0,435.0,653.0,21.12145641025641,10,10,1671
118642,12.0,14.0,30.0,19.0,112.0,18.0,26.0,10.0,26.0,43.0,35.0,45.0,58.0,170.0,252.0,78.0,84.0,72.0,52.02696376811594,5,5,770
118667,62.0,45.0,63.0,64.0,72.0,71.0,49.0,44.0,114.0,67.0,99.0,101.0,101.0,110.0,131.0,74.0,53.0,54.0,120.44616279069766,2,7,2296
118668,9.0,6.0,9.0,20.0,21.0,9.0,11.0,9.0,11.0,16.0,19.0,26.0,16.0,20.0,20.0,18.0,14.0,19.0,230.51361111111112,9,4,1146
118670,9.0,12.0,6.0,5.0,12.0,9.0,12.0,7.0,13.0,11.0,8.0,14.0,14.0,10.0,23.0,8.0,9.0,6.0,241.01833333333335,9,1,341
118781,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,7,1,1478
118783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99,10,10,2200
118837,31.0,21.0,35.0,27.0,23.0,14.0,29.0,55.0,21.0,10.0,5.0,8.0,29.0,27.0,2.0,4.0,4.0,2.0,45.49,3,5,571
118838,62.0,44.0,120.0,77.0,58.0,30.0,68.0,68.0,5.0,9.0,8.0,14.0,29.0,31.0,1.0,0.0,0.0,0.0,44.99,9,10,2962
118839,83.0,38.0,118.0,102.0,76.0,50.0,75.0,65.0,27.0,14.0,8.0,14.0,15.0,28.0,0.0,0.0,0.0,0.0,45.49,4,7,681
118840,39.0,32.0,29.0,18.0,19.0,15.0,25.0,36.0,28.0,16.0,10.0,30.0,57.0,33.0,3.0,4.0,6.0,1.0,45.49,7,9,2622
119055,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,1,6,3131
119062,91.0,116.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,87.0,95.0,65.0,54.0,7.0,0.0,0.0,0.0,55.49,10,8,2278
119063,215.0,234.0,55.0,12.0,5.0,2.0,3.0,4.0,29.0,80.0,339.0,338.0,121.0,40.0,25.0,7.0,0.0,1.0,35.99,10,10,1371
119073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.99,7,4,539
119247,116.0,104.0,88.0,128.0,190.0,140.0,92.0,114.0,97.0,55.0,60.0,134.0,114.0,76.0,112.0,149.0,221.0,369.0,35.37693981481481,4,8,2075
119248,126.0,90.0,83.0,116.0,127.0,83.0,100.0,95.0,97.0,61.0,73.0,129.0,108.0,70.0,102.0,106.0,147.0,223.0,59.78827,8,8,1696
119318,0.0,0.0,9.0,30.0,42.0,8.0,4.0,2.0,4.0,9.0,12.0,5.0,7.0,5.0,4.0,5.0,6.0,14.0,49.213,2,3,1718
119319,1.0,1.0,8.0,37.0,2.0,3.0,597.0,5.0,7.0,2.0,4.0,11.0,10.0,8.0,6.0,3.0,4.0,14.0,59.75444444444444,1,5,2015
119320,3.0,3.0,7.0,11.0,72.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,11.0,3.0,8.0,59.34166666666667,1,9,2323
119354,24.0,253.0,356.0,63.0,586.0,104.0,364.0,217.0,341.0,454.0,386.0,336.0,145.0,220.0,335.0,261.0,478.0,412.0,31.275904356060607,4,2,815
119355,17.0,9.0,1.0,7.0,31.0,35.0,13.0,9.0,18.0,23.0,13.0,13.0,12.0,8.0,11.0,12.0,12.0,18.0,45.08807692307692,2,2,1446
119356,41.0,14.0,23.0,60.0,57.0,41.0,13.0,30.0,14.0,51.0,36.0,17.0,21.0,14.0,9.0,19.0,21.0,16.0,44.924090909090914,1,3,484
119357,39.0,21.0,20.0,64.0,73.0,42.0,31.0,32.0,25.0,25.0,9.0,21.0,19.0,8.0,10.0,9.0,16.0,19.0,45.99,2,10,2985
119358,110.0,50.0,69.0,128.0,122.0,91.0,95.0,62.0,85.0,72.0,40.0,22.0,45.0,34.0,32.0,26.0,51.0,43.0,44.687222222222225,9,6,729
119396,10.0,5.0,10.0,19.0,19.0,34.0,23.0,32.0,40.0,32.0,23.0,41.0,37.0,31.0,45.0,49.0,50.0,40.0,8.934545454545455,9,10,1888
119397,52.0,40.0,48.0,41.0,47.0,50.0,26.0,28.0,27.0,31.0,31.0,37.0,35.0,50.0,58.0,34.0,31.0,35.0,127.73033333333335,1,5,3330
119398,38.0,43.0,49.0,25.0,45.0,31.0,34.0,33.0,37.0,31.0,43.0,34.0,44.0,43.0,30.0,28.0,35.0,34.0,191.6678125,5,9,2172
119591,130.0,71.0,119.0,85.0,170.0,76.0,68.0,100.0,107.0,87.0,70.0,91.0,111.0,64.0,76.0,133.0,154.0,69.0,68.45905303030302,3,8,1223
119592,78.0,37.0,30.0,52.0,103.0,67.0,38.0,52.0,65.0,39.0,44.0,62.0,41.0,28.0,33.0,240.0,32.0,37.0,67.60295454545454,9,5,2486
119593,67.0,48.0,30.0,60.0,118.0,110.0,34.0,46.0,67.0,44.0,64.0,42.0,29.0,39.0,37.0,244.0,38.0,12.0,72.99,4,2,2376
119594,49.0,28.0,40.0,36.0,61.0,87.0,64.0,25.0,64.0,46.0,56.0,32.0,29.0,23.0,30.0,225.0,17.0,25.0,68.88977272727271,4,4,919
119595,94.0,68.0,46.0,35.0,66.0,73.0,71.0,116.0,112.0,69.0,56.0,61.0,43.0,45.0,41.0,221.0,28.0,47.0,68.30421052631579,5,2,1949
119596,247.0,345.0,290.0,543.0,315.0,334.0,433.0,306.0,229.0,378.0,347.0,245.0,258.0,239.0,433.0,274.0,401.0,119.0,27.47735632183908,8,1,2578
119597,179.0,95.0,415.0,417.0,500.0,316.0,336.0,376.0,276.0,395.0,385.0,238.0,229.0,320.0,435.0,283.0,248.0,119.0,46.99078703703704,5,5,1599
119598,111.0,14.0,169.0,418.0,424.0,518.0,304.0,301.0,193.0,292.0,420.0,237.0,187.0,282.0,276.0,257.0,323.0,154.0,25.63736607142857,6,4,1125
119599,204.0,245.0,271.0,740.0,793.0,517.0,480.0,424.0,311.0,544.0,424.0,341.0,275.0,327.0,423.0,402.0,297.0,222.0,47.815163152610445,4,10,2632
119600,3.0,6.0,12.0,48.0,80.0,64.0,22.0,40.0,107.0,136.0,166.0,58.0,13.0,50.0,97.0,198.0,68.0,93.0,36.58178977272728,2,3,3332
119601,387.0,529.0,278.0,369.0,427.0,317.0,403.0,288.0,431.0,357.0,1043.0,368.0,393.0,395.0,402.0,500.0,573.0,425.0,88.97865168539326,9,3,2945
119602,452.0,583.0,383.0,496.0,566.0,410.0,470.0,321.0,627.0,536.0,1222.0,542.0,536.0,439.0,455.0,693.0,665.0,486.0,87.99,3,2,626
119712,33.0,44.0,72.0,20.0,41.0,42.0,39.0,35.0,23.0,20.0,29.0,28.0,68.0,48.0,30.0,56.0,84.0,18.0,101.98529411764706,10,7,3184
119829,5.0,3.0,4.0,3.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.57,3,4,457
119864,33.0,46.0,38.0,39.0,29.0,37.0,34.0,25.0,29.0,20.0,18.0,38.0,40.0,35.0,13.0,28.0,38.0,41.0,51.98441176470588,9,3,3066
119865,12.0,7.0,8.0,10.0,7.0,9.0,6.0,6.0,12.0,12.0,7.0,12.0,6.0,9.0,7.0,6.0,12.0,6.0,108.915,5,1,364
119987,49.0,76.0,35.0,31.0,17.0,3.0,0.0,5.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,35.92,8,6,763
119988,22.0,181.0,185.0,120.0,292.0,181.0,211.0,24.0,9.0,5.0,45.0,153.0,85.0,121.0,320.0,49.0,211.0,275.0,10.60980681818182,2,10,2051
120007,24.0,24.0,2.0,19.0,14.0,19.0,29.0,10.0,6.0,27.0,24.0,77.0,46.0,19.0,52.0,22.0,24.0,55.0,21.28824074074074,3,6,1881
120014,97.0,120.0,92.0,122.0,149.0,114.0,163.0,95.0,49.0,144.0,312.0,289.0,262.0,130.0,689.0,121.0,191.0,181.0,26.04520833333333,8,10,3384
120278,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,71.55,2,9,2294
120279,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61,1,4,606
128050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,77.45,2,8,745
128060,21.0,27.0,20.0,22.0,8.0,30.0,37.0,18.0,17.0,27.0,22.0,20.0,76.0,54.0,50.0,34.0,46.0,39.0,4.89,7,9,3465
146391,28.0,64.0,47.0,21.0,63.0,57.0,50.0,47.0,111.0,32.0,28.0,29.0,53.0,27.0,17.0,32.0,262.0,223.0,18.60847093023256,1,3,1089
148580,7.0,8.0,17.0,7.0,34.0,62.0,14.0,15.0,19.0,21.0,22.0,29.0,32.0,16.0,11.0,7.0,1.0,0.0,33.14,8,1,226
148601,14.0,21.0,38.0,25.0,46.0,53.0,21.0,26.0,25.0,22.0,21.0,31.0,49.0,15.0,10.0,25.0,14.0,32.0,46.138125,4,3,632
155910,6.0,0.0,1.0,8.0,7.0,11.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37,6,6,3338
157190,122.0,107.0,47.0,129.0,175.0,109.0,137.0,199.0,335.0,282.0,336.0,330.0,503.0,469.0,439.0,464.0,443.0,320.0,47.02549839228296,6,9,3256
161047,29.0,12.0,7.0,4.0,4.0,15.0,6.0,2.0,0.0,0.0,5.0,31.0,38.0,22.0,30.0,22.0,9.0,12.0,58.516666666666666,3,4,2935
163074,79.0,78.0,86.0,61.0,43.0,64.0,64.0,68.0,91.0,129.0,44.0,89.0,97.0,52.0,43.0,57.0,50.0,39.0,29.327692307692306,2,6,998
163376,29.0,26.0,30.0,26.0,30.0,16.0,16.0,16.0,12.0,12.0,11.0,16.0,22.0,40.0,34.0,67.0,17.0,25.0,61.37622222222222,9,10,1263
163384,73.0,71.0,75.0,63.0,106.0,61.0,57.0,61.0,56.0,37.0,79.0,85.0,99.0,67.0,210.0,58.0,102.0,40.0,51.65586206896552,5,1,2138
177370,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,10,2,1674
190721,136.0,130.0,324.0,204.0,456.0,379.0,206.0,268.0,182.0,210.0,222.0,295.0,266.0,103.0,195.0,132.0,392.0,95.0,27.585164835164836,8,6,2075
190730,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.49,6,7,1107
197327,291.0,229.0,292.0,284.0,443.0,469.0,452.0,282.0,646.0,265.0,272.0,275.0,377.0,304.0,285.0,288.0,365.0,943.0,24.17242799043062,2,6,3456
202560,22.0,27.0,54.0,28.0,45.0,42.0,28.0,46.0,24.0,46.0,46.0,145.0,74.0,37.0,161.0,42.0,34.0,46.0,77.00411764705882,2,6,350
202959,22.0,24.0,21.0,22.0,37.0,29.0,30.0,33.0,19.0,22.0,7.0,10.0,32.0,25.0,10.0,9.0,41.0,21.0,18.052500000000002,10,6,1718
303887,121.0,56.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,30.49,9,1,1632
310290,5.0,4.0,5.0,6.0,2.0,6.0,4.0,8.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,6.0,10.0,22.0,15.82912121212121,7,8,3226
310999,11.0,5.0,26.0,19.0,25.0,61.0,24.0,28.0,32.0,40.0,21.0,17.0,22.0,7.0,1.0,2.0,11.0,10.0,27.342000000000002,3,5,2319
311006,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.01,1,8,711
317446,74.0,101.0,86.0,78.0,129.0,124.0,121.0,85.0,97.0,79.0,67.0,88.0,143.0,118.0,97.0,136.0,260.0,252.0,42.066506024096384,1,5,2690
326830,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,4.0,1.0,0.0,1.0,16.0,7.0,9.0,5.0,0.0,10.0,23.929999999999996,5,2,2184
326960,0.0,0.0,0.0,0.0,108.0,286.0,168.0,76.0,81.0,122.0,54.0,50.0,124.0,17.0,34.0,106.0,140.0,121.0,26.852857142857143,9,5,3387
329070,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,14.0,13.0,20.0,6.0,17.0,10.0,14.0,6.0,9.0,10.0,71.86,3,4,1597
334791,12.0,10.0,11.0,8.0,11.0,21.0,6.0,10.0,5.0,15.0,17.0,4.0,15.0,9.0,15.0,6.0,15.0,10.0,49.409375,2,5,514
337561,29.0,43.0,78.0,40.0,50.0,36.0,35.0,67.0,26.0,97.0,58.0,27.0,47.0,41.0,64.0,51.0,41.0,58.0,9.940462962962963,6,7,3286
337781,138.0,263.0,348.0,164.0,125.0,122.0,109.0,309.0,178.0,367.0,177.0,205.0,414.0,235.0,459.0,152.0,419.0,135.0,11.825972222222223,10,9,1623
337935,53.0,92.0,117.0,40.0,50.0,49.0,105.0,5.0,92.0,224.0,109.0,70.0,162.0,52.0,85.0,51.0,184.0,17.0,8.281,8,4,1376
338001,47.0,75.0,89.0,75.0,116.0,71.0,70.0,84.0,184.0,189.0,143.0,98.0,195.0,106.0,168.0,169.0,244.0,87.0,19.792424731182795,4,6,1212
338010,68.0,44.0,151.0,112.0,33.0,23.0,67.0,105.0,36.0,177.0,85.0,60.0,95.0,45.0,98.0,47.0,39.0,132.0,18.316027777777776,7,5,1707
339024,15.0,15.0,156.0,30.0,32.0,37.0,21.0,28.0,66.0,124.0,25.0,29.0,51.0,8.0,3.0,9.0,17.0,27.0,65.38600000000001,10,5,2733
339059,9.0,2.0,4.0,7.0,6.0,2.0,2.0,8.0,5.0,4.0,4.0,12.0,8.0,3.0,13.0,6.0,14.0,10.0,65.20416666666667,8,8,1923
345628,114.0,145.0,141.0,117.0,190.0,200.0,174.0,176.0,171.0,189.0,139.0,77.0,381.0,17.0,94.0,165.0,295.0,160.0,26.83236842105263,7,1,2106
345822,3.0,6.0,1.0,12.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,122.0,4,6,2547
345831,179.0,151.0,229.0,219.0,452.0,429.0,355.0,532.0,361.0,390.0,314.0,306.0,383.0,130.0,204.0,821.0,999.0,104.0,3.79953488372093,7,10,559
345857,410.0,469.0,831.0,779.0,2130.0,1675.0,1251.0,1088.0,840.0,727.0,85.0,1042.0,587.0,428.0,1546.0,1418.0,538.0,374.0,15.088319327731092,3,9,3026
350605,2.0,3.0,4.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,7.0,4.0,7.0,0.0,3.0,79.71333333333332,4,8,1961
350656,485.0,407.0,410.0,375.0,348.0,431.0,420.0,436.0,369.0,373.0,427.0,427.0,534.0,475.0,459.0,433.0,479.0,453.0,36.63064748201439,3,6,858
352403,1.0,4.0,3.0,1.0,7.0,2.0,3.0,4.0,1.0,1.0,8.0,6.0,8.0,8.0,8.0,7.0,11.0,3.0,115.77,3,6,3143
364428,93.0,126.0,113.0,88.0,82.0,112.0,78.0,96.0,167.0,84.0,76.0,243.0,251.0,94.0,67.0,79.0,100.0,100.0,109.67375,6,5,392
364436,169.0,175.0,206.0,157.0,239.0,184.0,154.0,125.0,299.0,141.0,189.0,265.0,379.0,155.0,97.0,157.0,97.0,143.0,76.04240900383141,4,9,893
364444,830.0,393.0,579.0,208.0,369.0,225.0,110.0,175.0,492.0,203.0,218.0,371.0,352.0,140.0,143.0,160.0,155.0,306.0,39.44404006410256,8,6,2646
368890,51.0,41.0,62.0,39.0,125.0,40.0,47.0,49.0,75.0,48.0,48.0,50.0,62.0,23.0,25.0,47.0,64.0,96.0,24.99,2,9,668
369225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,11.868766666666666,9,10,1945
370118,3.0,3.0,4.0,5.0,26.0,2.0,0.0,5.0,9.0,2.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,71.91875,2,7,3233
370126,453.0,375.0,750.0,738.0,1330.0,1388.0,1281.0,1102.0,925.0,883.0,749.0,970.0,1629.0,467.0,638.0,911.0,2151.0,1002.0,2.246597510373444,10,9,1578
371238,64.0,32.0,53.0,31.0,38.0,41.0,28.0,31.0,26.0,26.0,24.0,31.0,70.0,48.0,41.0,44.0,46.0,37.0,134.6767857142857,4,1,2156
372800,121.0,107.0,9.0,2.0,2.0,7.0,4.0,5.0,115.0,57.0,149.0,144.0,61.0,99.0,51.0,8.0,3.0,3.0,60.99,10,3,3241
372830,52.0,44.0,46.0,75.0,34.0,22.0,21.0,56.0,80.0,93.0,97.0,47.0,49.0,68.0,18.0,21.0,30.0,16.0,41.99,3,2,3093
372970,112.0,87.0,51.0,87.0,44.0,32.0,29.0,62.0,212.0,191.0,160.0,138.0,96.0,115.0,72.0,60.0,56.0,45.0,46.697804878048785,2,1,852
373160,202.0,100.0,9.0,0.0,2.0,0.0,2.0,6.0,20.0,99.0,195.0,222.0,247.0,232.0,77.0,15.0,4.0,2.0,23.49,8,10,2705
373575,77.0,62.0,76.0,73.0,70.0,68.0,80.0,63.0,105.0,35.0,90.0,103.0,75.0,46.0,40.0,60.0,72.0,62.0,61.88858490566038,6,10,1987
376001,78.0,77.0,56.0,57.0,46.0,52.0,48.0,42.0,40.0,64.0,55.0,62.0,69.0,71.0,61.0,40.0,50.0,48.0,150.6718181818182,5,4,1370
376019,35.0,27.0,25.0,37.0,39.0,39.0,32.0,38.0,32.0,41.0,31.0,50.0,45.0,38.0,31.0,53.0,36.0,44.0,150.63555555555556,2,6,1597
378348,19.0,12.0,4.0,8.0,1.0,0.0,1.0,0.0,9.0,57.0,54.0,97.0,94.0,34.0,24.0,3.0,2.0,3.0,50.99,3,8,2146
378887,3.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,4.0,7.0,3.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,125.15,9,8,1151
379701,642.0,625.0,676.0,716.0,776.0,906.0,969.0,878.0,628.0,786.0,655.0,710.0,748.0,568.0,770.0,781.0,804.0,1366.0,33.69579322638146,5,8,1585
380900,49.0,48.0,56.0,60.0,79.0,122.0,61.0,61.0,57.0,46.0,46.0,39.0,86.0,40.0,46.0,56.0,76.0,72.0,24.67478260869565,1,3,1157
382671,122.0,182.0,1816.0,185.0,21.0,376.0,74.0,13.0,274.0,103.0,44.0,262.0,183.0,98.0,40.0,59.0,53.0,28.0,27.367500000000003,8,5,2924
382680,26.0,73.0,164.0,83.0,119.0,119.0,35.0,20.0,14.0,15.0,24.0,31.0,36.0,26.0,14.0,3.0,1.0,0.0,23.99,1,9,2128
383767,18.0,19.0,21.0,17.0,27.0,15.0,15.0,17.0,21.0,35.0,63.0,83.0,36.0,20.0,28.0,47.0,107.0,24.0,68.02909090909091,7,10,1663
385301,0.0,1.0,1.0,9.0,14.0,19.0,1.0,3.0,1.0,8.0,3.0,9.0,6.0,21.0,2.0,8.0,2.0,1.0,57.38,6,9,2843
387495,39.0,49.0,59.0,40.0,59.0,49.0,44.0,39.0,45.0,46.0,64.0,80.0,23.0,0.0,49.0,17.0,69.0,111.0,14.142619047619046,9,3,1780
387517,47.0,36.0,56.0,50.0,45.0,40.0,37.0,45.0,35.0,40.0,47.0,47.0,68.0,64.0,77.0,60.0,42.0,45.0,49.62783783783784,7,7,2919
387550,15.0,36.0,22.0,19.0,36.0,36.0,40.0,48.0,47.0,43.0,32.0,32.0,35.0,30.0,39.0,40.0,56.0,100.0,37.915,3,5,2246
388653,32.0,35.0,59.0,62.0,64.0,70.0,38.0,54.0,36.0,47.0,42.0,45.0,107.0,16.0,30.0,60.0,70.0,93.0,71.75191176470588,10,9,2098
389692,118.0,80.0,115.0,22.0,17.0,13.0,11.0,112.0,6.0,119.0,45.0,125.0,20.0,15.0,17.0,16.0,12.0,19.0,75.47705882352942,10,5,1828
389706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.46,7,9,2867
395773,3.0,1.0,1.0,7.0,7.0,15.0,0.0,10.0,4.0,12.0,1.0,17.0,3.0,2.0,2.0,3.0,2.0,0.0,23.095,7,7,3139
398519,10.0,12.0,14.0,14.0,13.0,6.0,8.0,4.0,10.0,8.0,10.0,11.0,15.0,5.0,4.0,7.0,8.0,11.0,72.38090909090909,5,5,501
398527,4.0,5.0,6.0,2.0,5.0,4.0,4.0,0.0,4.0,8.0,15.0,6.0,15.0,9.0,6.0,4.0,5.0,10.0,42.830555555555556,2,10,413
402184,3.0,4.0,5.0,3.0,7.0,4.0,8.0,5.0,8.0,8.0,18.0,7.0,12.0,7.0,3.0,32.0,99.0,80.0,45.946000000000005,4,5,1307
402185,27.0,37.0,230.0,51.0,156.0,399.0,132.0,67.0,76.0,57.0,36.0,41.0,145.0,8.0,0.0,2.0,368.0,4.0,23.9775,8,5,782
402304,45.0,32.0,25.0,20.0,17.0,22.0,2.0,38.0,24.0,17.0,31.0,8.0,9.0,15.0,6.0,0.0,21.0,15.0,10.850666666666667,5,10,1396
402305,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,21.035,10,10,1138
402513,2.0,2.0,3.0,3.0,6.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,7.0,5.0,6.0,5.0,1.0,3.0,86.97666666666667,5,2,3126
402518,2.0,9.0,7.0,18.0,9.0,7.0,11.0,13.0,4.0,9.0,6.0,4.0,2.0,2.0,0.0,0.0,76.0,1.0,2.26,6,5,2276
402519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59,4,2,3323
402633,2.0,2.0,2.0,3.0,3.0,7.0,0.0,8.0,1.0,8.0,26.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,18.901666666666667,3,1,223
402634,249.0,230.0,132.0,122.0,65.0,33.0,40.0,43.0,63.0,81.0,124.0,162.0,229.0,151.0,113.0,106.0,48.0,34.0,19.460625,1,7,2497
402656,0.0,1.0,6.0,6.0,10.0,5.0,4.0,13.0,9.0,4.0,2.0,11.0,4.0,10.0,0.0,0.0,0.0,0.0,42.92250000000001,1,3,396
402946,419.0,402.0,392.0,347.0,397.0,337.0,388.0,416.0,392.0,394.0,390.0,570.0,603.0,562.0,556.0,494.0,516.0,723.0,13.462531088082903,7,9,841
402948,64.0,116.0,118.0,61.0,121.0,87.0,51.0,33.0,22.0,82.0,121.0,272.0,120.0,114.0,258.0,87.0,108.0,103.0,37.491233333333334,8,5,1575
402949,5.0,11.0,13.0,7.0,11.0,12.0,11.0,7.0,7.0,13.0,12.0,8.0,9.0,20.0,10.0,14.0,8.0,13.0,50.33416666666667,2,2,1598
402950,52.0,57.0,69.0,83.0,132.0,112.0,98.0,65.0,78.0,115.0,102.0,136.0,126.0,121.0,223.0,76.0,71.0,112.0,30.238,6,8,1525
402957,7.0,7.0,5.0,8.0,12.0,10.0,18.0,9.0,13.0,13.0,14.0,61.0,34.0,25.0,23.0,14.0,25.0,14.0,59.904999999999994,3,1,2700
403013,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,70.45,2,5,243
